timestamp,symbol,instrument_key,instrument_class,status,rows_received,rows_valid,rows_saved,rows_existing,first_session,last_session,conventions,duplicates,weekend_violations,ohlc_violations,refetch_compared,refetch_identical,error_type,error_message,elapsed_seconds,attempt
2026-09-07T14:34:09,DALBHARAT.NS,NSE_EQ|INE00R701025,nse_equity,SUCCESS,1881,1881,1871,10,2019-02-05,2026-09-07,03:45,0,0,0,10,10,,,18.66,1
2026-09-07T14:34:09,DABUR.NS,NSE_EQ|INE016A01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,22.46,1
2026-09-07T14:34:09,DATAMATICS.NS,NSE_EQ|INE365B01017,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.95,1
2026-09-07T14:34:09,CUB.NS,NSE_EQ|INE491A01021,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,26.91,1
2026-09-07T14:34:09,CUMMINSIND.NS,NSE_EQ|INE298A01020,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,25.80,1
2026-09-07T14:34:09,CUPID.NS,NSE_EQ|INE509F01029,nse_equity,SUCCESS,2469,2469,2458,11,2016-09-16,2026-09-07,03:45,0,0,0,11,11,,,25.74,1
2026-09-07T14:34:09,CYIENT.NS,NSE_EQ|INE136B01020,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,24.61,1
2026-09-07T14:34:09,DATAPATTNS.NS,NSE_EQ|INE0IX101010,nse_equity,SUCCESS,1167,1167,1156,11,2021-12-24,2026-09-07,03:45,0,0,0,11,11,,,10.23,1
2026-09-07T14:34:14,DAVANGERE.NS,NSE_EQ|INE179G01029,nse_equity,SUCCESS,649,649,639,10,2024-01-25,2026-09-07,03:45,0,0,0,10,10,,,6.33,1
2026-09-07T14:34:14,DBCORP.NS,NSE_EQ|INE950I01011,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,6.32,1
2026-09-07T14:34:18,DCMSIL.NS,NSE_EQ|INE0OU201013,nse_equity,SUCCESS,137,137,127,10,2026-02-17,2026-09-07,03:45,0,0,0,10,10,,,9.07,1
2026-09-07T14:34:18,DBOL.NS,NSE_EQ|INE0I3401014,nse_equity,ERROR,993,0,0,0,,,03:45,0,1,0,10,10,ValidationError,session date 2025-04-26 is a weekend,9.60,1
2026-09-07T14:34:18,DBREALTY.NS,NSE_EQ|INE879I01012,nse_equity,SUCCESS,2445,2445,2435,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,9.86,1
2026-09-07T14:34:18,DCI.NS,NSE_EQ|INE0A1101019,nse_equity,SUCCESS,1164,1164,1154,10,2019-12-27,2026-09-07,03:45,0,0,0,10,10,,,9.53,1
2026-09-07T14:34:18,DCAL.NS,NSE_EQ|INE385W01011,nse_equity,SUCCESS,2219,2219,2209,10,2017-09-21,2026-09-07,03:45,0,0,0,10,10,,,9.92,1
2026-09-07T14:34:19,DCMSRIND.NS,NSE_EQ|INE843D01027,nse_equity,SUCCESS,1167,1167,1157,10,2021-12-24,2026-09-07,03:45,0,0,0,10,10,,,10.65,1
2026-09-07T14:34:27,DCMFINSERV.NS,NSE_EQ|INE891B01012,nse_equity,SUCCESS,1637,1637,1627,10,2018-04-26,2026-09-07,03:45,0,0,0,10,10,,,18.05,1
2026-09-07T14:34:27,DBL.NS,NSE_EQ|INE917M01012,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,19.09,1
2026-09-07T14:34:27,DBEIL.NS,NSE_EQ|INE0OPA01027,nse_equity,SUCCESS,462,462,462,0,2024-10-28,2026-09-07,03:45,0,0,0,0,0,,,19.71,1
2026-09-07T14:34:27,DCMSHRIRAM.NS,NSE_EQ|INE499A01024,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,18.70,1
2026-09-07T14:34:28,DEEDEV.NS,NSE_EQ|INE841L01016,nse_equity,SUCCESS,547,547,537,10,2024-06-26,2026-09-07,03:45,0,0,0,10,10,,,19.00,1
2026-09-07T14:34:28,DEEP.NS,NSE_EQ|INE00IY01012,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,18.98,1
2026-09-07T14:34:29,DCXINDIA.NS,NSE_EQ|INE0KL801015,nse_equity,SUCCESS,949,949,939,10,2022-11-11,2026-09-07,03:45,0,0,0,10,10,,,20.38,1
2026-09-07T14:34:29,DCMNVL.NS,NSE_EQ|INE08KP01019,nse_equity,SUCCESS,1773,1773,1763,10,2019-07-16,2026-09-07,03:45,0,0,0,10,10,,,20.62,1
2026-09-07T14:34:29,DCBBANK.NS,NSE_EQ|INE503A01015,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,20.85,1
2026-09-07T14:34:30,DDEVPLSTIK.NS,NSE_EQ|INE0HR601026,nse_equity,SUCCESS,408,408,398,10,2025-01-15,2026-09-07,03:45,0,0,0,10,10,,,21.07,1
2026-09-07T14:34:31,DECCANCE.NS,NSE_EQ|INE583C01021,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,21.83,1
2026-09-07T14:34:31,DCW.NS,NSE_EQ|INE500A01029,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,21.98,1
2026-09-07T14:34:33,DEEPAKNTR.NS,NSE_EQ|INE288B01029,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,19.32,1
2026-09-07T14:34:34,DEEPAKFERT.NS,NSE_EQ|INE501A01019,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,20.42,1
2026-09-07T14:34:37,DEEPINDS.NS,NSE_EQ|INE0FHS01024,nse_equity,SUCCESS,1333,1333,1323,10,2021-04-27,2026-09-07,03:45,0,0,0,10,10,,,18.83,1
2026-09-07T14:34:37,DEFENCE.NS,NSE_EQ|INF769K01QC2,nse_equity,SUCCESS,135,135,125,10,2026-02-19,2026-09-07,03:45,0,0,0,10,10,,,18.45,1
2026-09-07T14:34:37,DELHIVERY.NS,NSE_EQ|INE148O01028,nse_equity,SUCCESS,1066,1066,1056,10,2022-05-24,2026-09-07,03:45,0,0,0,10,10,,,18.94,1
2026-09-07T14:34:37,DELTACORP.NS,NSE_EQ|INE124G01033,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,18.95,1
2026-09-07T14:34:37,DELTAMAGNT.NS,NSE_EQ|INE393A01011,nse_equity,SUCCESS,2333,2333,2323,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,18.86,1
2026-09-07T14:34:38,DEN.NS,NSE_EQ|INE947J01015,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,18.68,1
2026-09-07T14:34:43,DENTA.NS,NSE_EQ|INE0R4L01018,nse_equity,SUCCESS,398,398,388,10,2025-01-29,2026-09-07,03:45,0,0,0,10,10,,,15.41,1
2026-09-07T14:34:44,DEVIT.NS,NSE_EQ|INE060X01034,nse_equity,SUCCESS,1131,1131,1121,10,2022-02-15,2026-09-07,03:45,0,0,0,10,10,,,16.45,1
2026-09-07T14:34:44,DENORA.NS,NSE_EQ|INE244A01016,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.68,1
2026-09-07T14:34:44,DEVX.NS,NSE_EQ|INE0VOV01021,nse_equity,SUCCESS,241,241,231,10,2025-09-17,2026-09-07,03:45,0,0,0,10,10,,,16.19,1
2026-09-07T14:34:46,DGCONTENT.NS,NSE_EQ|INE03JI01017,nse_equity,SUCCESS,1749,1749,1739,10,2019-06-18,2026-09-07,03:45,0,0,0,10,10,,,17.68,1
2026-09-07T14:34:46,DHABRIYA.NS,NSE_EQ|INE260R01016,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,16.50,1
2026-09-07T14:34:46,DEVYANI.NS,NSE_EQ|INE872J01023,nse_equity,SUCCESS,1256,1256,1246,10,2021-08-16,2026-09-07,03:45,0,0,0,10,10,,,18.29,1
2026-09-07T14:34:46,DHAMPURSUG.NS,NSE_EQ|INE041A01016,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.99,1
2026-09-07T14:34:46,DHANUKA.NS,NSE_EQ|INE435G01025,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.41,1
2026-09-07T14:34:47,DHATRE.NS,NSE_EQ|INE715T01031,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,15.73,1
2026-09-07T14:34:47,DHARMAJ.NS,NSE_EQ|INE00OQ01016,nse_equity,SUCCESS,930,930,920,10,2022-12-08,2026-09-07,03:45,0,0,0,10,10,,,16.39,1
2026-09-07T14:34:47,DHANBANK.NS,NSE_EQ|INE680A01011,nse_equity,SUCCESS,2451,2451,2441,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,18.01,1
2026-09-07T14:34:51,DHOOTTRANS.NS,NSE_EQ|INE01NH01023,nse_equity,SUCCESS,16,16,5,11,2026-08-17,2026-09-07,03:45,0,0,0,11,11,,,17.39,1
2026-09-07T14:34:53,DHRUV.NS,NSE_EQ|INE506Z01015,nse_equity,SUCCESS,1199,1199,1189,10,2017-01-04,2026-09-07,03:45,0,0,0,10,10,,,17.79,1
2026-09-07T14:34:54,DIFFNKG.NS,NSE_EQ|INE184O01015,nse_equity,SUCCESS,478,478,468,10,2024-10-04,2026-09-07,03:45,0,0,0,10,10,,,17.01,1
2026-09-07T14:34:54,DHUNINV.NS,NSE_EQ|INE320L01011,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,17.79,1
2026-09-07T14:34:54,DICIND.NS,NSE_EQ|INE303A01010,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,17.29,1
2026-09-07T14:34:54,DIAMINESQ.NS,NSE_EQ|INE591D01014,nse_equity,SUCCESS,733,733,723,10,2023-09-25,2026-09-07,03:45,0,0,0,10,10,,,17.79,1
2026-09-07T14:34:56,DIAMONDYD.NS,NSE_EQ|INE393P01035,nse_equity,SUCCESS,2210,2210,2200,10,2017-10-05,2026-09-07,03:45,0,0,0,10,10,,,18.51,1
2026-09-07T14:34:56,DIGIDRIVE.NS,NSE_EQ|INE0PSC01024,nse_equity,SUCCESS,660,660,650,10,2024-01-10,2026-09-07,03:45,0,0,0,10,10,,,17.24,1
2026-09-07T14:34:56,DIGITIDE.NS,NSE_EQ|INE0U4701011,nse_equity,SUCCESS,309,309,299,10,2025-06-11,2026-09-07,03:45,0,0,0,10,10,,,12.51,1
2026-09-07T14:34:58,DIGISPICE.NS,NSE_EQ|INE927C01020,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.08,1
2026-09-07T14:34:58,DISAQ.NS,NSE_EQ|INE131C01011,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,14.03,1
2026-09-07T14:34:58,DIGJAMLMTD.NS,NSE_EQ|INE731U01028,nse_equity,SUCCESS,1086,1086,1076,10,2021-10-18,2026-09-07,03:45,0,0,0,10,10,,,14.43,1
2026-09-07T14:35:00,DIVIDEND.NS,NSE_EQ|INF769K01PY8,nse_equity,SUCCESS,177,177,167,10,2025-12-19,2026-09-07,03:45,0,0,0,10,10,,,13.53,1
2026-09-07T14:35:00,DIVGIITTS.NS,NSE_EQ|INE753U01022,nse_equity,SUCCESS,864,864,854,10,2023-03-14,2026-09-07,03:45,0,0,0,10,9,,,13.65,1
2026-09-07T14:35:01,DISHTV.NS,NSE_EQ|INE836F01026,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.98,1
2026-09-07T14:35:02,DJML.NS,NSE_EQ|INE0B1K01014,nse_equity,SUCCESS,933,933,923,10,2022-12-05,2026-09-07,03:45,0,0,0,10,10,,,15.32,1
2026-09-07T14:35:02,DIVISLAB.NS,NSE_EQ|INE361B01024,nse_equity,SUCCESS,2477,2477,2466,11,2016-09-06,2026-09-07,03:45,0,0,0,11,11,,,15.60,1
2026-09-07T14:35:02,DIXON.NS,NSE_EQ|INE935N01020,nse_equity,SUCCESS,2222,2222,2211,11,2017-09-18,2026-09-07,03:45,0,0,0,11,11,,,15.38,1
2026-09-07T14:35:03,DLF.NS,NSE_EQ|INE271C01023,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.09,1
2026-09-07T14:35:03,DLINKINDIA.NS,NSE_EQ|INE250K01012,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.08,1
2026-09-07T14:35:06,DMART.NS,NSE_EQ|INE192R01011,nse_equity,SUCCESS,2345,2345,2335,10,2017-03-21,2026-09-07,03:45,0,0,0,10,10,,,15.17,1
2026-09-07T14:35:08,DOLPHIN.NS,NSE_EQ|INE920A01037,nse_equity,ERROR,757,0,0,0,,,03:45,0,1,0,10,10,ValidationError,session date 2025-04-26 is a weekend,12.06,1
2026-09-07T14:35:09,DMCC.NS,NSE_EQ|INE505A01010,nse_equity,SUCCESS,1183,1183,1173,10,2021-12-01,2026-09-07,03:45,0,0,0,10,10,,,16.67,1
2026-09-07T14:35:10,DOLATALGO.NS,NSE_EQ|INE966A01022,nse_equity,SUCCESS,1750,1750,1740,10,2019-08-20,2026-09-07,03:45,0,0,0,10,10,,,15.90,1
2026-09-07T14:35:11,DOLLAR.NS,NSE_EQ|INE325C01035,nse_equity,SUCCESS,2324,2324,2314,10,2017-04-21,2026-09-07,03:45,0,0,0,10,10,,,16.18,1
2026-09-07T14:35:11,DODLA.NS,NSE_EQ|INE021O01019,nse_equity,SUCCESS,1290,1290,1280,10,2021-06-28,2026-09-07,03:45,0,0,0,10,10,,,16.18,1
2026-09-07T14:35:11,DNAMEDIA.NS,NSE_EQ|INE016M01021,nse_equity,SUCCESS,2098,2098,2088,10,2017-12-11,2026-09-07,03:45,0,0,0,10,10,,,16.69,1
2026-09-07T14:35:13,DOMS.NS,NSE_EQ|INE321T01012,nse_equity,SUCCESS,674,674,664,10,2023-12-20,2026-09-07,03:45,0,0,0,10,10,,,17.34,1
2026-09-07T14:35:14,DONEAR.NS,NSE_EQ|INE668D01028,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,17.46,1
2026-09-07T14:35:15,DPABHUSHAN.NS,NSE_EQ|INE266Y01019,nse_equity,SUCCESS,1862,1862,1852,10,2017-10-23,2026-09-07,03:45,0,0,0,10,10,,,16.94,1
2026-09-07T14:35:16,DRAGARWQ.NS,NSE_EQ|INE934C01018,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,18.24,1
2026-09-07T14:35:16,DRCSYSTEMS.NS,NSE_EQ|INE03RS01027,nse_equity,SUCCESS,1484,1484,1474,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,17.85,1
2026-09-07T14:35:19,DREAMFOLKS.NS,NSE_EQ|INE0JS101016,nse_equity,SUCCESS,994,994,984,10,2022-09-06,2026-09-07,03:45,0,0,0,10,10,,,19.06,1
2026-09-07T14:35:19,DREDGECORP.NS,NSE_EQ|INE506A01018,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,18.99,1
2026-09-07T14:35:21,DRREDDY.NS,NSE_EQ|INE089A01031,nse_equity,SUCCESS,2477,2477,2391,86,2016-09-06,2026-09-07,03:45,0,0,0,86,84,,,19.70,1
2026-09-07T14:35:21,DSSL.NS,NSE_EQ|INE417B01040,nse_equity,SUCCESS,2271,2271,2261,10,2016-12-13,2026-09-07,03:45,0,0,0,10,10,,,19.14,1
2026-09-07T14:35:23,DTIL.NS,NSE_EQ|INE341R01014,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,21.00,1
2026-09-07T14:35:24,DUCON.NS,NSE_EQ|INE741L01018,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,21.70,1
2026-09-07T14:35:25,DVL.NS,NSE_EQ|INE477B01010,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,21.54,1
2026-09-07T14:35:25,DWARKESH.NS,NSE_EQ|INE366A01041,nse_equity,SUCCESS,2451,2451,2441,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,21.56,1
2026-09-07T14:35:26,DYCL.NS,NSE_EQ|INE600Y01019,nse_equity,SUCCESS,1020,1020,1010,10,2022-07-27,2026-09-07,03:45,0,0,0,10,10,,,19.68,1
2026-09-07T14:35:27,DYNPRO.NS,NSE_EQ|INE256H01015,nse_equity,SUCCESS,2263,2263,2253,10,2017-07-19,2026-09-07,03:45,0,0,0,10,10,,,17.79,1
2026-09-07T14:35:27,DYNAMATECH.NS,NSE_EQ|INE221B01012,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,19.00,1
2026-09-07T14:35:28,EASEMYTRIP.NS,NSE_EQ|INE07O001026,nse_equity,SUCCESS,1356,1356,1346,10,2021-03-19,2026-09-07,03:45,0,0,0,10,10,,,17.27,1
2026-09-07T14:35:28,EBANK10.NS,NSE_EQ|INF754K01XH9,nse_equity,SUCCESS,24,24,14,10,2026-08-05,2026-09-07,03:45,0,0,0,10,10,,,17.04,1
2026-09-07T14:35:28,EASTWEST.NS,NSE_EQ|INE595R01023,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,17.11,1
2026-09-07T14:35:28,EBGNG.NS,NSE_EQ|INE18JU01028,nse_equity,SUCCESS,274,274,264,10,2025-07-30,2026-09-07,03:45,0,0,0,10,10,,,17.11,1
2026-09-07T14:35:30,EBIX.NS,NSE_EQ|INE432F01032,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,16.20,1
2026-09-07T14:35:32,ECAPINSURE.NS,NSE_EQ|INF754K01TX4,nse_equity,SUCCESS,415,415,405,10,2025-01-06,2026-09-07,03:45,0,0,0,10,10,,,17.71,1
2026-09-07T14:35:32,ECLERX.NS,NSE_EQ|INE738I01010,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,16.75,1
2026-09-07T14:35:33,ECORECO.NS,NSE_EQ|INE316A01038,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,16.42,1
2026-09-07T14:35:34,EFCIL.NS,NSE_EQ|INE886D01026,nse_equity,SUCCESS,260,260,250,10,2025-08-20,2026-09-07,03:45,0,0,0,10,9,,,15.03,1
2026-09-07T14:35:34,ECOSMOBLTY.NS,NSE_EQ|INE06HJ01020,nse_equity,SUCCESS,499,499,489,10,2024-09-04,2026-09-07,03:45,0,0,0,10,10,,,17.70,1
2026-09-07T14:35:34,EDELWEISS.NS,NSE_EQ|INE532F01054,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.17,1
2026-09-07T14:35:35,EICHERMOT.NS,NSE_EQ|INE066A01021,nse_equity,SUCCESS,2477,2477,2466,11,2016-09-06,2026-09-07,03:45,0,0,0,11,11,,,14.64,1
2026-09-07T14:35:36,EIDPARRY.NS,NSE_EQ|INE126A01031,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.37,1
2026-09-07T14:35:39,EIEL.NS,NSE_EQ|INE0LLY01014,nse_equity,SUCCESS,440,440,430,10,2024-11-29,2026-09-07,03:45,0,0,0,10,10,,,15.83,1
2026-09-07T14:35:39,EIHAHOTELS.NS,NSE_EQ|INE276C01014,nse_equity,SUCCESS,2476,2476,2466,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.45,1
2026-09-07T14:35:40,EKC.NS,NSE_EQ|INE184H01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.12,1
2026-09-07T14:35:40,EIHOTEL.NS,NSE_EQ|INE230A01023,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.28,1
2026-09-07T14:35:40,EIMCOELECO.NS,NSE_EQ|INE158B01016,nse_equity,SUCCESS,2476,2476,2466,10,2016-09-06,2026-09-07,03:45,0,0,0,10,9,,,14.65,1
2026-09-07T14:35:42,ELANTAS.NS,NSE_EQ|INE280B01018,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,14.46,1
2026-09-07T14:35:42,EKI.NS,NSE_EQ|INE0CPR01018,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,14.46,1
2026-09-07T14:35:42,ELECTHERM.NS,NSE_EQ|INE822G01016,nse_equity,ERROR,2478,0,0,0,,,03:45,0,1,0,10,10,ValidationError,session date 2025-04-26 is a weekend,11.90,1
2026-09-07T14:35:43,ELCIDIN.NS,NSE_EQ|INE927X01018,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,15.17,1
2026-09-07T14:35:43,ELDEHSG.NS,NSE_EQ|INE668G01021,nse_equity,SUCCESS,1093,1093,1083,10,2022-04-12,2026-09-07,03:45,0,0,0,10,10,,,15.16,1
2026-09-07T14:35:43,ELGIRUBCO.NS,NSE_EQ|INE819L01012,nse_equity,ERROR,2477,0,0,0,,,03:45,0,1,0,10,10,ValidationError,session date 2025-04-26 is a weekend,11.63,1
2026-09-07T14:35:44,ELECON.NS,NSE_EQ|INE205B01031,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.70,1
2026-09-07T14:35:44,ELECTCAST.NS,NSE_EQ|INE086A01029,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,15.90,1
2026-09-07T14:35:46,ELITECON.NS,NSE_EQ|INE669R01026,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,11.78,1
2026-09-07T14:35:46,ELIN.NS,NSE_EQ|INE050401020,nse_equity,SUCCESS,914,914,904,10,2022-12-30,2026-09-07,03:45,0,0,0,10,10,,,12.99,1
2026-09-07T14:35:46,ELM250.NS,NSE_EQ|INF754K01VV4,nse_equity,SUCCESS,247,247,237,10,2025-09-09,2026-09-07,03:45,0,0,0,10,10,,,12.03,1
2026-09-07T14:35:46,ELLEN.NS,NSE_EQ|INE236E01022,nse_equity,SUCCESS,295,295,285,10,2025-07-01,2026-09-07,03:45,0,0,0,10,10,,,12.08,1
2026-09-07T14:35:46,ELGIEQUIP.NS,NSE_EQ|INE285A01027,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,14.52,1
2026-09-07T14:35:46,ELMDIV.NS,NSE_EQ|INF754K01XI7,nse_equity,SUCCESS,24,24,14,10,2026-08-05,2026-09-07,03:45,0,0,0,10,10,,,11.07,1
2026-09-07T14:35:48,ELPROINTL.NS,NSE_EQ|INE579B01039,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,12.01,1
2026-09-07T14:35:49,EMKAY.NS,NSE_EQ|INE296H01011,nse_equity,ERROR,2478,0,0,0,,,03:45,0,1,0,10,10,ValidationError,session date 2025-04-26 is a weekend,7.11,1
2026-09-07T14:35:50,EMAMILTD.NS,NSE_EQ|INE548C01032,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.62,1
2026-09-07T14:35:50,EMAMIREAL.NS,NSE_EQ|INE778K01012,nse_equity,SUCCESS,2444,2444,2434,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.35,1
2026-09-07T14:35:50,EMETAL.NS,NSE_EQ|INF754K01XG1,nse_equity,SUCCESS,30,30,20,10,2026-07-28,2026-09-07,03:45,0,0,0,10,10,,,9.71,1
2026-09-07T14:35:50,EMCURE.NS,NSE_EQ|INE168P01015,nse_equity,SUCCESS,537,537,527,10,2024-07-10,2026-09-07,03:45,0,0,0,10,10,,,9.87,1
2026-09-07T14:35:50,EMBDL.NS,NSE_EQ|INE069I01010,nse_equity,SUCCESS,2465,2465,2455,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.25,1
2026-09-07T14:35:51,EMPIND.NS,NSE_EQ|INE515H01014,nse_equity,SUCCESS,16,16,6,10,2026-08-17,2026-09-07,03:45,0,0,0,10,10,,,7.85,1
2026-09-07T14:35:51,EMMVEE.NS,NSE_EQ|INE1C6T01020,nse_equity,SUCCESS,200,200,190,10,2025-11-18,2026-09-07,03:45,0,0,0,10,10,,,9.26,1
2026-09-07T14:35:51,EMIL.NS,NSE_EQ|INE02YR01019,nse_equity,SUCCESS,966,966,956,10,2022-10-17,2026-09-07,03:45,0,0,0,10,10,,,9.46,1
2026-09-07T14:35:51,EMPOWER.NS,NSE_EQ|INE507F01023,nse_equity,SUCCESS,98,98,88,10,2026-04-20,2026-09-07,03:45,0,0,0,10,10,,,8.20,1
2026-09-07T14:35:52,EMSLIMITED.NS,NSE_EQ|INE0OV601013,nse_equity,SUCCESS,735,735,725,10,2023-09-21,2026-09-07,03:45,0,0,0,10,10,,,8.78,1
2026-09-07T14:35:52,EMULTIMQ.NS,NSE_EQ|INF754K01TF1,nse_equity,SUCCESS,454,454,444,10,2024-11-07,2026-09-07,03:45,0,0,0,10,10,,,8.12,1
2026-09-07T14:35:52,EMUDHRA.NS,NSE_EQ|INE01QM01018,nse_equity,SUCCESS,1060,1060,1050,10,2022-06-01,2026-09-07,03:45,0,0,0,10,10,,,8.32,1
2026-09-07T14:35:55,ENDURANCE.NS,NSE_EQ|INE913H01037,nse_equity,SUCCESS,2449,2449,2439,10,2016-10-19,2026-09-07,03:45,0,0,0,10,9,,,9.38,1
2026-09-07T14:35:55,ENERGYAXIS.NS,NSE_EQ|INF846KA1598,nse_equity,SUCCESS,4,4,1,3,2026-09-02,2026-09-07,03:45,0,0,0,3,3,,,9.41,1
2026-09-07T14:35:56,ENEXT50.NS,NSE_EQ|INF754K01XF3,nse_equity,SUCCESS,74,74,64,10,2026-05-25,2026-09-07,03:45,0,0,0,10,10,,,9.48,1
2026-09-07T14:35:56,ENERGY.NS,NSE_EQ|INF769K01PR2,nse_equity,SUCCESS,203,203,193,10,2025-11-13,2026-09-07,03:45,0,0,0,10,10,,,9.52,1
2026-09-07T14:35:57,ENGINERSIN.NS,NSE_EQ|INE510A01028,nse_equity,SUCCESS,2477,2477,2467,10,2016-09-06,2026-09-07,03:45,0,0,0,10,10,,,10.65,1
