symbol,category,instrument_class,in_upstox_master,identity_class,legacy_rows,canonical_rows,intersection_sessions,legacy_only_sessions,canonical_only_sessions,replacement_pct,legacy_first,legacy_last,canonical_first,canonical_last
RELTD-RE-BE.NS,NO_REPLACEMENT,non_equity_series,False,series_trade_for_trade(-BE/-BZ),3,0,0,3,0,0.0,2026-06-16,2026-06-18,,
AB10BKINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
ABGSECINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-03,2026-07-03,,
ABSLBAINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
ABSLLQINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
ABSLNNINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
ABSMSCINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
ABSPSEINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
ALPHAINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-03,2026-07-03,,
AOGOLDINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
AONE50INAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
AONELIINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
AONENFINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
AONESIINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
AONETOINAV.NS,NO_REPLACEMENT,etf_or_inav,False,unknown_no_master_entry,1,0,0,1,0,0.0,2026-07-06,2026-07-06,,
IRBIT-IV.NS,NO_REPLACEMENT,non_equity_series,False,series_other(-IV),1,0,0,1,0,0.0,2024-06-13,2024-06-13,,
AARTIDRUGS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AARTIIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ABB.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ABBOTINDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ABFRL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ABREL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ACC.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ACCELYA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ACE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ADANIENSOL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ADANIENT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ADANIPORTS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ADANIPOWER.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ADFFOODS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ADSL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AJMERA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ALEMBICLTD.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ALKYLAMINE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ALLCARGO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AMBUJACEM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AMRUTANJAN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ANANTRAJ.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ANDHRSUGAR.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ANTELOPUS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
APARINDS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
APLAPOLLO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
APLLTD.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
APOLLOHOSP.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
APOLLOTYRE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ARE&M.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ARVIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2603,2477,2432,171,45,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
A2ZINFRA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ADOR.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AEGISLOG.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AGI.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AHLUCONT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2431,171,46,93.43,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AJANTPHARM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ALKEM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AMBIKCO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ANDHRAPAP.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ARCHIDPLY.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ARVSMART.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2602,2477,2432,170,45,93.47,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AIAENG.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2601,2477,2432,169,45,93.5,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ALANKIT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2601,2477,2432,169,45,93.5,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ALLDIGI.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2601,2477,2432,169,45,93.5,2016-01-01,2026-07-06,2016-09-06,2026-09-07
APCOTEXIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2601,2477,2432,169,45,93.5,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ARCHIES.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2601,2477,2432,169,45,93.5,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ARIES.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2601,2477,2432,169,45,93.5,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AMJLAND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2600,2477,2431,169,46,93.5,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AROGRANITE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2600,2477,2432,168,45,93.54,2016-01-01,2026-07-06,2016-09-06,2026-09-07
ALPA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2599,2477,2430,169,47,93.5,2016-01-01,2026-07-06,2016-09-06,2026-09-07
FEDERALBNK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2599,2480,2429,170,51,93.46,2016-01-01,2026-06-25,2016-09-06,2026-09-07
HINDZINC.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2599,2480,2429,170,51,93.46,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ALICON.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2598,2477,2429,169,48,93.49,2016-01-01,2026-07-06,2016-09-06,2026-09-07
AMDIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2598,2477,2430,168,47,93.53,2016-01-01,2026-07-06,2016-09-06,2026-09-07
TECHM.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2598,2479,2428,170,51,93.46,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ASAHIINDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ASHAPURMIN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ASHOKA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ASHOKLEY.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ASTRAMICRO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
AXISCADES.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BAJAJ-AUTO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BAJAJCON.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BAJAJFINSV.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BAJAJHLDNG.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BALAMINES.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BALRAMCHIN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BANKBARODA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BANKINDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BATAINDIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BEL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BEML.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BERGEPAINT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BHEL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BIOCON.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BLUESTARCO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BOSCH-HCIL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BPCL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BRIGADE.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BRITANNIA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
BSOFT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CANBK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CASTROLIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CCL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CEATLTD.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CEMPRO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CENTRALBK.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CESC.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CGPOWER.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CHAMBLFERT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CHENNPETRO.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CHOLAFIN.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CIPLA.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
COLPAL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CONCOR.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
COROMANDEL.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CUB.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CUMMINSIND.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
CYIENT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
DABUR.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
DEEPAKFERT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
DELTACORP.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
DLF.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
DREDGECORP.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ECLERX.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
EDELWEISS.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
EICHERMOT.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ELECON.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
ELECTCAST.NS,PARTIAL_REPLACEMENT,nse_equity,True,in_upstox_master,2596,2477,2426,170,51,93.45,2016-01-01,2026-06-25,2016-09-06,2026-09-07
